primary_type,name,address,city,neighborhood,lat,lng,phone,website,rating,total_reviews,price_level
establishment,Animal Care Clínica Veterinaria y Pet Shop,"Eloy Páez 968, Asunción 001518, Paraguay",Asunción,,-25.270039,-57.54769109999999,0961 330301,,5,10,
establishment,Vetpraxis SRL,"Av. España 1237, Asunción 001529, Paraguay",Asunción,,-25.2850362,-57.5771538,0982 154256,https://www.instagram.com/vetpraxispy?igsh=MWh6ajc3dGh6dGc1eQ==,4.6,19,
establishment,Loyal Centro Veterinario,"Mayor Leandro Aponte, &, Asunción 001524, Paraguay",Asunción,,-25.2760897,-57.5508232,0971 261766,,4.8,64,
establishment,Ferrer Centro Veterinario,"Mcal Lopez 1123 entre, J.M, Gral. Mariano Melgarejo y, Asunción 1102, Paraguay",Asunción,,-25.2920631,-57.6132882,0983 972397,,4.8,73,
establishment,Veterinaria LO DE ALFONSO,"Futsal 88 N° 1593 e, Asunción 001525, Paraguay",Asunción,,-25.2682078,-57.5621724,0981 781332,,4.5,33,
establishment,AgroDog,"MCG4+8WR, Curupay, Asunción 001424, Paraguay",Asunción,,-25.3241332,-57.5927355,0981 547306,http://www.agrodog.com/,4.1,371,
establishment,De michis,"Padre de la Cruz Ortigoza, Asunción 001531, Paraguay",Asunción,,-25.2687709,-57.57605,0982 614812,,5,36,
establishment,Veterinaria Pet Animal Care,"Av. La Victoria casi, Asunción 1209, Paraguay",Asunción,,-25.3275797,-57.5838146,0991 746306,https://www.facebook.com/petanimalcarepy,4.3,6,
establishment,Guau Y Michi,"P927+VGV, Asunción 001103, Paraguay",Asunción,,-25.2977607,-57.63618839999999,0981 430144,,4,288,
establishment,BartrinaVet y Hotel Felino,"Raul Carmona 947-A e/Tte. Vera y Austria, Barrio Ycua Saty, Asunción 1820, Paraguay",Asunción,,-25.2897573,-57.5662754,0981 476089,https://www.facebook.com/BartrinaVet.Teresa.Bartrina/,4.8,135,
establishment,Agroveterinaria Central S.R.L,"Av. Dr. José Gaspar Rodriguez de Francia 1423, Asunción 1548, Paraguay",Asunción,,-25.2977829,-57.6268158,(021) 214 914,https://linktr.ee/agroveterinariacentralpy,4.6,2419,
establishment,S6 Express Molas López,"PCJG+JJJ, Asunción 001520, Paraguay",Asunción,,-25.2684194,-57.5734754,(021) 414 1960,https://www.superseis.com.py/,4.3,84,
establishment,Stock,"Asunción 001519, Paraguay",Asunción,,-25.2547155,-57.5811818,0982 854513,https://www.stock.com.py/,4,1719,
establishment,Xtra24/7 - Tienda 24 horas,"Eusebio Lillo Robles 3099, Asunción 001409, Paraguay",Asunción,,-25.2930393,-57.553818,0992 440637,,4.7,49,
establishment,Biggie Express,"Genaro Romero esq, Asunción 001531, Paraguay",Asunción,,-25.2687645,-57.5787995,(021) 729 0300,http://www.biggie.com.py/,4.4,238,
establishment,Superseis - Primer Presidente,"PCPR+9X6, Asunción 001525, Paraguay",Asunción,,-25.2641078,-57.55751239999999,,,4.4,127,
establishment,STORE PARAGUAY,"PCPF+GJC, DDDDDDDDDD, Asunción 001520, Paraguay",Asunción,,-25.2636827,-57.57597620000001,,,2,2,
establishment,Real Supermarket,"Dr. Juan Eulogio Estigarribia, Asunción 001412, Paraguay",Asunción,,-25.2971693,-57.57887059999999,(021) 602 030,https://www.realonline.com.py/,4.2,4965,
establishment,Superseis - Denis Roa,"Denis Roa 1121, Asunción 001409, Paraguay",Asunción,,-25.2922607,-57.55968650000001,(021) 661 389,http://www.superseis.com.py/default.aspx,4.3,4165,
establishment,Stock Supermarket,"Dr. Manuel Peña y, Asunción 001534, Paraguay",Asunción,,-25.2723636,-57.58493799999999,(021) 414 1980,http://www.stock.com.py/,3.9,3196,
establishment,Casa Rica - Molas López,"Av Dr Felipe Molas López, &, Asunción 001528, Paraguay",Asunción,,-25.2722849,-57.5714394,(021) 729 7200,http://www.casarica.com.py/,4.7,5598,
establishment,ALMACEN 247,"Av. España 840, Asunción 001411, Paraguay",Asunción,,-25.2852318,-57.58048059999999,0976 669992,https://www.instagram.com/almacen247py/,4.6,90,
establishment,Delimarket,"Av. Aviadores del Chaco, Asunción 001529, Paraguay",Asunción,,-25.2821058,-57.5675396,0983 500300,http://www.delimarket.com.py/,4.6,4540,
establishment,Supermarket Gran Vía,"&, Av. Eusebio Ayala, Asunción 001230, Paraguay",Asunción,,-25.3081601,-57.59671489999999,(021) 614 994,http://www.granvia.com.py/,4.1,4512,
establishment,Ex-supermercado Ycuá Bolaños,"PCV8+6C9, Av. Gral. José Gervasio Artigas, Asunción 001519, Paraguay",Asunción,,-25.2569682,-57.58389,,,4.6,105,
establishment,Biggie Express - Trinidad Jade,"Av. Santísima Trinidad esq, Asunción 001520, Paraguay",Asunción,,-25.264748,-57.57133090000001,(021) 729 0300,http://www.biggie.com.py/,4.1,584,
establishment,Copemarket Deli,"PC3F+W8, Av. Gral. José de San Martín, Asunción 001408, Paraguay",Asunción,,-25.2952003,-57.5767152,0976 766773,,4,196,
establishment,Stock Kubitschek,"M9WV+547, Asunción 001230, Paraguay",Asunción,,-25.3045957,-57.6071934,,http://www.stock.com.py/,4.1,1795,
establishment,Supermercado Stock,"MCH4+C8J, Av. República Argentina esq, Asunción 001423, Paraguay",Asunción,,-25.3212279,-57.5940166,(021) 414 1980,https://www.stock.com.py/,3.9,3375,
establishment,AD Market/American Door Casa Central,"Av. Madame Lynch 2561 casi, Asunción 001401, Paraguay",Asunción,,-25.2764061,-57.54584069999999,0971 757577,https://instagram.com/admarket_,4.2,1596,
establishment,Biggie Express - Primer Presidente,"PCQQ+44H, Av. Primer Presidente, Asunción 001521, Paraguay",Asunción,,-25.2623896,-57.56040899999999,,,4.3,617,
establishment,STOCK supermarket Brasilia,"PCF2+VJV, Av. Brasilia, Asunción 001206, Paraguay",Asunción,,-25.2752603,-57.598443,(021) 414 1980,http://www.stock.com.py/,3.8,1782,
establishment,Supermercado Stock,"Chile y, Asunción 001101, Paraguay",Asunción,,-25.28755,-57.63873999999999,,https://www.stock.com.py/,4,1429,
establishment,Hiperseis hypermarket,"Hassler 6555, Asunción 001416, Paraguay",Asunción,,-25.3027058,-57.5642771,(021) 414 1960,,4.4,11252,
establishment,Stock Express Sacramento,"PCJ8+WJ8, Asunción 001532, Paraguay",Asunción,,-25.2677084,-57.58343660000001,(021) 298 527,https://www.stock.com.py/,3.8,608,
establishment,Areté Primer Presidente,"Av. Primer Presidente, Asunción 001521, Paraguay",Asunción,,-25.2593937,-57.5664943,(021) 729 0006,http://www.arete.com.py/,4.6,1246,
establishment,Superseis - Mburucuya,"Fuerte Borbón 280, Asunción 001526, Paraguay",Asunción,,-25.2702565,-57.56297479999999,(021) 612 004,http://www.superseis.com.py/,4.4,4680,
establishment,SUPERMAS S.A.,"Asunción 001428, Paraguay",Asunción,,-25.3253995,-57.5713844,(021) 238 7300,https://www.supermas.com.py/,4.4,2472,
bakery,Casa Rica,"Av. España, Asunción 001530, Paraguay",Asunción,,-25.2855573,-57.5862293,(021) 729 7200,http://www.casarica.com.py/,4.7,11190,
establishment,Pacific supermarket,"P85Q+WCH, Asunción 001006, Paraguay",Asunción,,-25.2901967,-57.6613811,(021) 423 548,,4.3,1361,
establishment,Superseis - Paseo La Galería,"Av. Sta. Teresa 1827, Asunción 001410, Paraguay",Asunción,,-25.2847299,-57.5635388,(021) 414 1960,http://www.superseis.com.py/,4.5,3183,
establishment,Superseis - España,"Pitiantuta, Asunción 001208, Paraguay",Asunción,,-25.2874104,-57.6058491,(021) 213 023,http://www.superseis.com.py/,4.4,5279,
establishment,Real San Vicente supermarket,"Av. Proceres De Mayo, Asunción 001237, Paraguay",Asunción,,-25.3087363,-57.61755909999999,(021) 230 231,http://facebook.com/supermercados.realpy,4.3,5542,
convenience_store,Biggie IPS Sacramento,"PCM8+JVG, Asunción 001532, Paraguay",Asunción,,-25.2659284,-57.5827988,0985 335392,http://www.biggie.com.py/,4.3,174,
establishment,Biggie Express,"Santisimo Sacramento 2085, Asunción 001532, Paraguay",Asunción,,-25.2657545,-57.5827175,(021) 729 0300,http://www.biggie.com.py/,4.2,90,
establishment,Biggie Express,"My. Albertano Zayas, Asunción 001521, Paraguay",Asunción,,-25.2586931,-57.57107379999999,(021) 729 0300,https://biggie.com.py/,4.3,222,
establishment,Biggie Express,"PCJG+5JX, Río Tebicuary, Asunción 001528, Paraguay",Asunción,,-25.2695043,-57.57339039999999,,https://biggie.com.py/,4.2,46,
convenience_store,Shell,"Santisimo Sacramento 1, Asunción 001519, Paraguay",Asunción,,-25.2537248,-57.57551689999999,4175000,https://find.shell.com/py/fuel/10126936-shell-combu-bar-company-s-r-l-botanico/es_PY,4.7,48,
convenience_store,Shell,"Av. Gral. José Gervasio Artigas, Asunción 001518, Paraguay",Asunción,,-25.2522661,-57.5789476,4175000,https://find.shell.com/py/fuel/10127314-shell-estacion-bahia-s-a-botanico/es_PY,4.2,590,
convenience_store,Biggie Express,"Eusebio Lillo Robles esq, Asunción 001411, Paraguay",Asunción,,-25.287445,-57.57945969999999,(021) 729 0300,http://www.biggie.com.py/,4.4,285,
establishment,Biggie Express,"Av Venezuela, &, Miguel de Cervantes Saavedra, Asunción 001206, Paraguay",Asunción,,-25.2704123,-57.59355239999999,(021) 729 0300,http://www.biggie.com.py/,4.4,565,
establishment,Superseis Express San Martín,"PC6H+X4P, Av. Gral. José de San Martín, Asunción 001410, Paraguay",Asunción,,-25.287645,-57.57222590000001,(021) 414 1960,http://www.superseis.com.py/,4.3,87,
establishment,Paseo La Galería,"Av. Sta. Teresa 1827, Asunción 001410, Paraguay",Asunción,,-25.2843592,-57.56344719999999,(021) 659 4000,http://www.paseolagaleria.com.py/,4.7,30735,
establishment,delSol,"Av. Aviadores del Chaco, Asunción 001529, Paraguay",Asunción,,-25.2828559,-57.56667429999999,(021) 611 780,http://www.delsol.com.py/,4.6,27593,
establishment,Mall Excelsior,"Chile 993, Asunción 001101, Paraguay",Asunción,,-25.2877297,-57.6388257,,https://www.mallexcelsior.com/,4.1,8487,
establishment,Shopping Mariscal,"Quesada 5050, Asunción 1411, Paraguay",Asunción,,-25.2950817,-57.5811803,(021) 611 272,http://www.mariscal.com.py/,4.6,24485,
establishment,Shopping Villa Morra,"Av. Mariscal López 3974 y, Asunción 001411, Paraguay",Asunción,,-25.2942796,-57.5805923,(021) 603 050,http://villamorrashopping.com.py/,4.4,14295,
establishment,Shopping Multiplaza,"Av. Eusebio Ayala 4501, Asunción 001419, Paraguay",Asunción,,-25.3165308,-57.5714466,(021) 511 005,http://www.multiplaza.com.py/,4.3,23983,
clothing_store,Paseo Die Ecke,"Denis Roa esq, Asunción 001401, Paraguay",Asunción,,-25.2830535,-57.55751979999999,0981 998040,https://www.instagram.com/paseodieecke?igsh=b2liZDFoZXZocHlm,4.7,206,
establishment,Asunción Super Centro,"15 De Agosto, Asunción 001013, Paraguay",Asunción,,-25.2822232,-57.6383446,(021) 493 333,,3.9,8449,
establishment,Plaza Moiety,"Av. Aviadores del Chaco 3215, Asunción 001524, Paraguay",Asunción,,-25.2776675,-57.5542075,0976 533931,https://m.facebook.com/PlazaMoiety,4.5,1342,3
clothing_store,Feria Asunción,"Av. Gral. José de San Martín 893, Asunción 001411, Paraguay",Asunción,,-25.287837,-57.573183,0971 300200,http://www.feriaasuncion.com.py/,4.4,9041,
establishment,Paseo Los Árboles,"PC5G+F2X, Av. Gral. José de San Martín, Asunción 001408, Paraguay",Asunción,,-25.2919782,-57.57400209999999,0983 155511,https://www.instagram.com/paseolosarboles?igsh=em95Zm43bnZ2dGdv,4.5,430,
clothing_store,Marketplace,"PC75+HV4, Av. España 2621, Asunción 001534, Paraguay",Asunción,,-25.286192,-57.590185,0981 203891,http://marketplace.com.py/,4.5,2435,
establishment,Paseo Via Allegra,"Senador Huey Pierce Long &, Teniente Héctor Vera, Asunción 001411, Paraguay",Asunción,,-25.286784,-57.5764952,(021) 600 077,http://www.viaallegra.com.py/,4.6,366,
establishment,OUTLET PREMIUM,"Eusebio Lillo Robles 1418, Asunción 001411, Paraguay",Asunción,,-25.2887906,-57.5757877,0981 823674,https://www.instagram.com/outletpremium.men?igsh=bWZjZmtqbjR1MDM1,4.8,141,
establishment,Paseo miraflores,"Paseo Miraflores, Julio Correa 143, Asunción 001520, Paraguay",Asunción,,-25.2746921,-57.56717379999999,(021) 613 914,,4.2,182,
establishment,World Trade Center Asunción,"PC8M+755 Capitalis, Av. Aviadores del Chaco, Asunción 001410, Paraguay",Asunción,,-25.2843526,-57.56700159999999,(021) 238 4669,https://www.wtca.org/world-trade-center-asuncion,4.6,4184,
establishment,Plaza Hogar - San Martin,"Av. Gral. José de San Martín 578 esq, Asunción 001411, Paraguay",Asunción,,-25.290966,-57.5746136,(021) 614 860,https://www.plazahogar.com.py/,4.5,2922,
department_store,Unicentro - Shopping Mariscal,"Quesada 5.050 c, Asunción 001412, Paraguay",Asunción,,-25.2946759,-57.5817184,(021) 411 7705,http://www.unicentro.com.py/,4.4,852,
establishment,2020 Galeria Bonanza,"P92H+74X, Silvio Pettirossi, Asunción 1536, Paraguay",Asunción,,-25.2990723,-57.6220538,0985 278541,http://www.facebook.com/2020paraguay,4.5,241,
clothing_store,Grace Boutique ASUNCIÓN,"Dr. Toribio Pacheco casi, Asunción 001413, Paraguay",Asunción,,-25.2982683,-57.5844665,0971 912966,,4.7,81,
clothing_store,My Store,"Av. Gral. José Gervasio Artigas 3609, Asunción 3609, Paraguay",Asunción,,-25.2584566,-57.5871841,0981 506229,http://www.mystore.com.py/,4.4,298,
clothing_store,Carola Boutique - Asunción,"MCRC+R9Q, Asunción 001415, Paraguay",Asunción,,-25.307924,-57.579019,0986 376020,,4.6,184,
clothing_store,LA CONDESA ASUNCION - BOUTIQUE,"Concordia 909, Asunción 001205, Paraguay",Asunción,,-25.2787119,-57.60227159999999,0981 212222,,4.5,72,
clothing_store,LIMON,"Av. Gral. José de San Martín 1713 casi, Asunción 001527, Paraguay",Asunción,,-25.2790361,-57.57042819999999,0983 695613,,4.4,24,
clothing_store,Pitonisa Boutique (Teodoro Mongelos esq Gral Bruguez),"Teodoro Mongelos 1984 esquina, Gral. José María Bruguéz, Asunción 001225, Paraguay",Asunción,,-25.2977137,-57.61878989999999,0984 551116,http://www.pitonisa.com.py/,4.6,38,
clothing_store,Compulsiva boutique,"Gral. Eugenio Alejandrino Garay 834, Asunción 001411, Paraguay",Asunción,,-25.2906616,-57.5832414,0971 503099,,4.6,91,
clothing_store,Fashion Point Centro Asunción,"Gral. Díaz esquina, Asunción 001101, Paraguay",Asunción,,-25.2840509,-57.6357392,0972 111112,,4.6,79,
clothing_store,Maria Adela Tienda,"25 de Mayo N° 1870, Asunción 001224, Paraguay",Asunción,,-25.2930012,-57.61727309999999,0983 373348,https://mariaadela.com/,4.7,244,
clothing_store,NICE - La Princesa,"P988+JW3, Asunción 001101, Paraguay",Asunción,,-25.2834761,-57.6326878,0992 449732,https://www.niceshop.com.py/,4.6,144,
clothing_store,BOHO STYLE PY,"Jasy 255, Asunción 001520, Paraguay",Asunción,,-25.2713182,-57.5695454,0986 484143,https://instagram.com/styleboho.py?igshid=MjEwN2IyYWYwYw==,5,1,
clothing_store,Vintage Shop,"PCQF+V3J, Av. Santísima Trinidad, Asunción 001519, Paraguay",Asunción,,-25.2602945,-57.5773647,,,4.5,13,
clothing_store,Tienda Orquidea Negra,"Fray Luis de Granada &, Virgilio Molas, Asunción 001535, Paraguay",Asunción,,-25.2837723,-57.5926404,0981 119339,http://www.onegra.com/,4.5,55,
clothing_store,Baco Asunción,"c/ Prof. Inocencio Lezcano, Teodoro S. Mongelós, Asunción 001230, Paraguay",Asunción,,-25.3058378,-57.5979845,0983 215559,http://www.baco.com.py/,4.5,457,
clothing_store,Asunción Underground,"389,, Gral. Díaz, Asunción 001101, Paraguay",Asunción,,-25.2835694,-57.6369615,0981 718748,https://instagram.com/asuncion.underground?igshid=19dkiaq7r1xzt,4.6,269,
clothing_store,AVE A la Vuelta de la Esquina,"Av. Sta. Teresa, Asunción 001402, Paraguay",Asunción,,-25.2850379,-57.5597697,0986 558040,,5,6,
clothing_store,Selfie Boutique,"Angel Iribas, Asunción 001223, Paraguay",Asunción,,-25.3002139,-57.6221445,0993 351497,https://www.instagram.com/selfieboutiquepy,3.9,55,
clothing_store,USA ROPA AMERICANA PARAGUAY,"QF52+6F5, Azahares casi, Asunción 001507, Paraguay",Asunción,,-25.2410894,-57.54190919999999,0974 537711,https://www.instagram.com/usaropaamericanapy?igsh=MWFkZjdxc2hoenA0NQ==&utm_source=qr,4.9,31,
clothing_store,FAENZA,"PCCJ+WCJ, Asunción 001527, Paraguay",Asunción,,-25.277654,-57.5689939,0981 327800,,4.6,56,
clothing_store,Tienda Orange Py,"Capitán Lombardo casi, Tte. Gregorio Narváez 1796, Asunción 2060, Paraguay",Asunción,,-25.2674279,-57.58641489999999,0986 302682,https://www.instagram.com/tiendaorangepy/,5,1,
electronics_store,Visuar Paraguay,"Cacique Arecayá 226, Asunción 001427, Paraguay",Asunción,,-25.3196873,-57.56900210000001,(021) 500 990,https://visuar.com.py/,4.4,208,
electronics_store,Shopping A&C Electronica,"P92H+J7H Zona Mercado 4, Mayor Fleitas Esquina, Asunción 001224, Paraguay",Asunción,,-25.2984597,-57.62174509999999,0985 864209,http://ayc.com.py/,4.3,135,
electronics_store,Cellshop Importados Paraguay - Asunción,"Professor Delia Frutos, Asunción 001529, Paraguay",Asunción,,-25.2830228,-57.5654954,0994 193150,http://www.cellshop.com.py/,4.1,596,
electronics_store,TecnoStore,"Asunción 001410, Paraguay",Asunción,,-25.2856007,-57.5635559,0971 527000,http://www.tecnostore.com.py/,5,3142,
electronics_store,HO ELECTRONICA SRL,"Asunción 001224, Paraguay",Asunción,,-25.2988035,-57.62154659999999,0983 313326,http://www.hoelectronica.com.py/,4.3,22,
electronics_store,La Electrotienda,"Teniente Héctor Vera 1641 entre, Av. Gral. José de San Martín y, Wieden 001409, Paraguay",Wieden,,-25.2886335,-57.5723218,(021) 662 716,http://www.instagram.com/laelectrotienda,4.3,144,
electronics_store,JL STORE,"Gral Diaz entre 14 De Mayo y, Galeria Asuncion Super Centro Planta baja Local, 15 De Agosto 143, Asunción 2222, Paraguay",Asunción,,-25.2824743,-57.6384963,0982 954451,https://linktr.ee/JLST,4.8,53,
establishment,Asia Electrónica,"Gral. José María Bruguéz 1130, Asunción 001225, Paraguay",Asunción,,-25.2996637,-57.6201505,0984 802704,http://asiameri2008.wixsite.com/tienda,4.4,23,
establishment,TecnoStore,"Central House Villamorra, Charles De Gaulle 235 c, Asunción 001412, Paraguay",Asunción,,-25.294487,-57.57986270000001,(021) 612 806,https://tecnostore.com.py/v2/,4.8,6846,
electronics_store,Cyber El Bosque,"PCR6+QW8, Asunción 001517, Paraguay",Asunción,,-25.2581087,-57.5877018,0992 268771,,4.4,162,
electronics_store,Multimedia S.R.L. Computers & Electronics,"Ntra. Sra. de la Asunción 931, Asunción 001101, Paraguay",Asunción,,-25.2875894,-57.637939,(021) 496 290,,4.5,131,
establishment,Phone Shop py,"Av. Gral. José de San Martín, Asunción 001410, Paraguay",Asunción,,-25.2872855,-57.5719356,0985 937635,https://phone-shop-py.localo.site/,4.6,37,
electronics_store,Central Store Paraguay SRL,"Pai Perez 318 casi, Asunción 001218, Paraguay",Asunción,,-25.2900367,-57.62126850000001,0961 311666,,5,1,
electronics_store,Soundata S.A.,"Palma 633, Asunción 001013, Paraguay",Asunción,,-25.2804667,-57.63799059999999,0976 998937,,4.5,275,
electronics_store,Nissei,"Av. España 1261, Asunción 001529, Paraguay",Asunción,,-25.2852304,-57.5769497,(061) 500 115,http://www.nissei.com/,4.8,19029,
electronics_store,Melon Electronics,"Palma 645 casi, Asunción 001011, Paraguay",Asunción,,-25.2804325,-57.6378879,0992 858754,,4.1,17,
electronics_store,Aravera Electrónica,"Palma, Asunción 001013, Paraguay",Asunción,,-25.2802405,-57.6379027,0985 968145,,3.9,32,
electronics_store,Electrónica Sarabia,"P96C+4WG, Herrera, Asunción 001220, Paraguay",Asunción,,-25.2896857,-57.6276854,(021) 206 517,,4.4,60,
electronics_store,El Triunfo Electronicos,"Av. Doctor Josè Gaspar Rodriguez de Francia, velasco y, Asunción 001223, Paraguay",Asunción,,-25.298748,-57.6245819,0982 265008,https://www.facebook.com/ElTriunfopy/%20%20%20%20?locale=es_LAEL%20TRIUNFO%20(@eltriunfopy)%20%E2%80%A2%20Instagram%20photos%20and%20videos,4,42,
electronics_store,CompuMarket,"Av. Aviadores del Chaco, Asunción 001529, Paraguay",Asunción,,-25.2828559,-57.56667429999999,0982 986513,https://www.compumarket.com.py/,4.1,537,
establishment,Home Expert,"106 c, Av. Proceres De Mayo, Asunción 001223, Paraguay",Asunción,,-25.2996124,-57.6217182,(021) 211 996,https://www.homeexpert.com.py/,4.7,1229,
establishment,Home Decor Importaciones 🇵🇾,"110302, Asunción 110302, Paraguay",Asunción,,-25.3019928,-57.5401992,0982 620200,,3.4,13,
establishment,Joy Store,"Julio Correa 429 casi, Asunción 001520, Paraguay",Asunción,,-25.2717293,-57.5650785,0981 916707,,4.8,6,
establishment,ZARA HOME,"Asunción 001410, Paraguay",Asunción,,-25.2848385,-57.56354210000001,0994 351227,https://www.zarahome.com/py,3.9,16,
establishment,Plaza Hogar - Stma. Trinidad,"Ave Santisima Trinidad casi, Asunción 001521, Paraguay",Asunción,,-25.2691927,-57.5638532,(021) 281 783,https://www.plazahogar.com.py/,4.6,370,
establishment,Classic Home,"Gral. José de San Martín 1260, Asunción 001529, Paraguay",Asunción,,-25.2835738,-57.57122309999999,0981 780002,https://www.classichome.shop/,4.2,25,
establishment,Plaza Home Furniture Division,"Av. Gral. José de San Martín 675, Asunción 001411, Paraguay",Asunción,,-25.2901638,-57.57419789999999,(021) 614 860,https://www.plazahogar.com.py/,4.3,477,
establishment,Circa Home,"San Juan XXIII 1546, Asunción 001529, Paraguay",Asunción,,-25.2814549,-57.5684359,0983 777918,,4.5,12,
establishment,Casa Americana - Asunción,"Av. Sta. Teresa 1827, Asunción 001410, Paraguay",Asunción,,-25.2847299,-57.5635388,0973 432011,http://www.casaamericana.com.py/,4.3,82,
establishment,TL Home,"Prof.ª Delia Frutos de González, Asunción 001529, Paraguay",Asunción,,-25.2828985,-57.5655227,0994 711511,https://www.tlhome.com.py/,4.6,14,
establishment,HOLY HOME,"Av. Gral. José de San Martín casi, Asunción 001529, Paraguay",Asunción,,-25.2828562,-57.570938,0994 206207,http://www.holyhome.com.py/,5,12,
establishment,CASA 1133,"Cesar Lopez Moreira 1133 casi, Asunción 001527, Paraguay",Asunción,,-25.2787422,-57.5689052,0986 546192,,5,2,
establishment,whims home Paraguay,"Av. España casi, Asunción 001518, Paraguay",Asunción,,-25.2866703,-57.57243489999999,0971 164745,,0.0,0,
establishment,Blessed Home,"Comandante Salaskin 565, Asunción 001411, Paraguay",Asunción,,-25.2887877,-57.5812018,,,5,2,
establishment,Benavé Home,"Julio Correa 429, Asunción 001521, Paraguay",Asunción,,-25.2715606,-57.5649666,0991 680317,,4.2,5,
establishment,Cozy Home,"Papa Juan XXIII 1117 casi, Asunción 1766, Paraguay",Asunción,,-25.2799312,-57.5745167,0981 619538,https://www.instagram.com/cozyhomepy,0.0,0,
establishment,Ashley Homestore Paraguay,"Av. España, Asunción 1535, Paraguay",Asunción,,-25.2864009,-57.5897945,0986 169219,,4.4,8,
establishment,MERCI Kitchen & Table Top,"Av. Aviadores del Chaco 3100, Asunción 001401, Paraguay",Asunción,,-25.2788385,-57.5558973,0984 462709,https://www.instagram.com/mercipy/?hl=es-la,4.3,6,
establishment,CASA BENTO,"Av. Aviadores del Chaco 3536, Asunción 001401, Paraguay",Asunción,,-25.2769579,-57.5500058,0981 500350,http://www.casabento.com.py/,4.5,1039,
establishment,Ferretería Jack 24hs,"P86V+932, Av. Carlos Antonio López, Asunción 001005, Paraguay",Asunción,,-25.2891058,-57.6573443,0981 481287,,4.6,242,
establishment,Ferrex - Trinidad,"Av. Santísima Trinidad, Asunción 001520, Paraguay",Asunción,,-25.2637689,-57.572957,(021) 237 6970,http://www.ferrex.com.py/,4.4,2041,
establishment,Ferretería DJ,"Ace. San Martín casi, Asunción 001527, Paraguay",Asunción,,-25.2767632,-57.5679379,0974 178670,,4.4,170,
establishment,HERRAMIENTAS TOTAL,"Av. Aviadores del Chaco casi, Asunción 001526, Paraguay",Asunción,,-25.2790296,-57.5571273,0982 124618,https://herramientastotal.com.py/,4.7,87,
establishment,Ferrex,"Angel R Espinoza, Asunción 001420, Paraguay",Asunción,,-25.3119239,-57.58590640000001,(021) 237 6970,http://www.ferrex.com.py/,4.3,6517,
establishment,Ferretería San Pío,"Av. Gral. José Gervasio Artigas, Asunción 001532, Paraguay",Asunción,,-25.260813,-57.58980700000001,(021) 292 278,,4.6,69,
establishment,La Casa de los Herrajes S. R. L.,"Av. Gral. José Gervasio Artigas 2034, Asunción 1416, Paraguay",Asunción,,-25.2701328,-57.60226189999999,(021) 294 165,,4.3,89,
establishment,Atlantic Casa Central,"R.I.18 Pitiantuta esquina, Asunción 001419, Paraguay",Asunción,,-25.3127526,-57.5707657,(021) 517 0000,http://www.atlantic.com.py/,4.2,880,
establishment,Ferretería Dominicana,"República Dominicana, esquina, San Antonio 1298, Asunción 001204, Paraguay",Asunción,,-25.2775821,-57.60599209999999,(021) 227 650,https://www.facebook.com/ferreteriadominicana,4.3,225,
establishment,Sauce Materiales de Construcción,"PCRC+WM6, Del Espíritu Santo, Asunción 001519, Paraguay",Asunción,,-25.2577123,-57.578361,(021) 298 630,https://www.facebook.com/saucemateriales/,4.3,79,
establishment,Ferretería INTERNACIONAL,"Asunción 001430, Paraguay",Asunción,,-25.3324678,-57.57652419999999,(021) 503 115,,4.4,1146,
establishment,HG Ferreteria,"Av. Gral. José Gervasio Artigas, Asunción 001516, Paraguay",Asunción,,-25.2651723,-57.59621989999999,,,4.8,25,
establishment,Ferreteria acuario,"PCW9+CQG, Av. Gral. José Gervasio Artigas, Asunción 001519, Paraguay",Asunción,,-25.2539337,-57.5805604,0982 909861,,3.8,10,
establishment,Todo Ferretería & más Choferes del Chaco,"Av. Choferes Del Chaco 734 casi, Asunción 001413, Paraguay",Asunción,,-25.2951601,-57.5923548,0974 851388,,4.5,139,
establishment,Ferreteria Ñu Guazu,"Av. Aviadores del Chaco 3786, Asunción 001401, Paraguay",Asunción,,-25.2760655,-57.5473684,(021) 605 722,,4.6,249,
establishment,Ferretería Trinidad,"PCV7+2PM, Av. Gral. José Gervasio Artigas, Asunción 001517, Paraguay",Asunción,,-25.2574075,-57.5856898,(021) 292 417,,3.9,63,
establishment,Cerrajería 24 horas Asunción Paraguay,"Oliva 925, Asunción 001012, Paraguay",Asunción,,-25.2802463,-57.6413987,0983 475111,,4.8,148,
establishment,Lincoln,"Av. Eusebio Ayala 3116 c, Nazareth 001422, Paraguay",Nazareth,,-25.3106419,-57.5912487,(021) 553 875,http://lincoln.com.py/,4.5,1129,
establishment,Ferreteria FerreShop,"Av. Eusebio Ayala 4599, Asunción 001419, Paraguay",Asunción,,-25.3163155,-57.5704422,0986 114040,http://www.ferreshop.com.py/,4.3,68,
establishment,SoulHome By Paraná Decor,"Av. Gral. José de San Martín 1289, Asunción 001527, Paraguay",Asunción,,-25.2798172,-57.5709435,0981 753034,https://www.paranadecor.com.py/,4.5,24,
establishment,Galeria Bonita,"Senador Huey Pierce Long &, Teniente Héctor Vera, Asunción 001411, Paraguay",Asunción,,-25.286714,-57.5765849,0983 515434,https://www.galeriabonita.com.py/,4.7,17,
establishment,CASA VIVA Interiores,"Av. Gral. José de San Martín y, Asunción 001529, Paraguay",Asunción,,-25.2823035,-57.5709343,(021) 611 977,,4.4,113,
